chr,start,end,x,y,z
chr21,44210000,44215000,0.171604464,0.02427594,-0.03846266
chr21,44215000,44220000,0.168305668,0.026636547,-0.036207042
chr21,44220000,44225000,0.163624598,0.029092755,-0.033490426
chr21,44225000,44230000,0.161155609,0.029396739,-0.02919578
chr21,44230000,44235000,0.1654991,0.028805998,-0.029741057
chr21,44235000,44240000,0.167196706,0.02856074,-0.028941263
chr21,44240000,44245000,0.169005898,0.030425232,-0.027873435
chr21,44245000,44250000,0.170574389,0.032980356,-0.026251098
chr21,44250000,44255000,0.177251702,0.035753389,-0.02782461
chr21,44255000,44260000,0.180950907,0.03839473,-0.027843196
chr21,44260000,44265000,0.185092605,0.041269667,-0.029649614
chr21,44265000,44270000,0.187573884,0.044033632,-0.029417107
chr21,44270000,44275000,0.190226949,0.046819176,-0.031572032
chr21,44275000,44280000,0.190930815,0.048439004,-0.030730212
chr21,44280000,44285000,0.191548362,0.049975401,-0.02934935
chr21,44285000,44290000,0.191817394,0.051613905,-0.026720274
chr21,44290000,44295000,0.193265441,0.05429443,-0.02682058
chr21,44295000,44300000,0.193800933,0.056042544,-0.027933357
chr21,44300000,44305000,0.193611454,0.058515205,-0.028087218
chr21,44305000,44310000,0.190886875,0.06176418,-0.025086066
chr21,44310000,44315000,0.189481552,0.065284364,-0.022768833
chr21,44315000,44320000,0.189327516,0.067468208,-0.022175194
chr21,44320000,44325000,0.185182048,0.068927247,-0.020399621
chr21,44325000,44330000,0.18398939,0.07022295,-0.019468467
chr21,44330000,44335000,0.181460024,0.072651964,-0.017492481
chr21,44335000,44340000,0.181008389,0.074996992,-0.017107277
chr21,44340000,44345000,0.176973118,0.078258186,-0.015648786
chr21,44345000,44350000,0.175562638,0.081051527,-0.016161954
chr21,44350000,44355000,0.175934658,0.083211485,-0.017234086
chr21,44355000,44360000,0.177373138,0.08438883,-0.018773034
chr21,44360000,44365000,0.172272257,0.084440786,-0.019134175
chr21,44365000,44370000,0.172690273,0.08400682,-0.019255898
chr21,44370000,44375000,0.17015042,0.084402896,-0.017880433
chr21,44375000,44380000,0.17087942,0.084888642,-0.016803497
chr21,44380000,44385000,0.17282737,0.08433043,-0.017695683
chr21,44385000,44390000,0.175048682,0.084436445,-0.017913317
chr21,44390000,44395000,0.178279501,0.085200346,-0.018518969
chr21,44395000,44400000,0.173999981,0.08696419,-0.016423353
chr21,44400000,44405000,0.174138557,0.086905553,-0.016089908
chr21,44405000,44410000,0.17239655,0.087178333,-0.015347873
chr21,44410000,44415000,0.173047383,0.086926096,-0.015525209
chr21,44415000,44420000,0.173519868,0.086357676,-0.016075873
chr21,44420000,44425000,0.172826087,0.085320578,-0.014767172
chr21,44425000,44430000,0.176029968,0.084865172,-0.016207087
chr21,44430000,44435000,0.172963184,0.085157704,-0.014892255
chr21,44435000,44440000,0.174749581,0.084742163,-0.015163147
chr21,44440000,44445000,0.171271842,0.085258992,-0.013720073
chr21,44445000,44450000,0.169104081,0.085837807,-0.014492769
chr21,44450000,44455000,0.169923426,0.085997365,-0.014846667
chr21,44455000,44460000,0.170347661,0.085801249,-0.014092195
chr21,44460000,44465000,0.172240169,0.086209712,-0.013113674
chr21,44465000,44470000,0.173225083,0.086583696,-0.013650352
chr21,44470000,44475000,0.177508336,0.085612586,-0.014570554
chr21,44475000,44480000,0.181718195,0.084788686,-0.015790453
chr21,44480000,44485000,0.180104475,0.084974983,-0.014483949
chr21,44485000,44490000,0.178921304,0.084935075,-0.015159495
chr21,44490000,44495000,0.174529175,0.08429199,-0.014233861
chr21,44495000,44500000,0.172623835,0.083751642,-0.015196833
chr21,44500000,44505000,0.167786211,0.082897746,-0.012999795
chr21,44505000,44510000,0.169079848,0.082595996,-0.013546438
chr21,44510000,44515000,0.169486741,0.080985753,-0.013560455
chr21,44515000,44520000,0.170515389,0.080686846,-0.015848216
chr21,44520000,44525000,0.169782529,0.077305509,-0.016434499
chr21,44525000,44530000,0.166725542,0.07483245,-0.017304676
chr21,44530000,44535000,0.166209777,0.073670381,-0.020219306
chr21,44535000,44540000,0.16105416,0.073981166,-0.024234322
chr21,44540000,44545000,0.158015082,0.074667856,-0.028398968
chr21,44545000,44550000,0.152130954,0.074578025,-0.031335625
chr21,44550000,44555000,0.157500153,0.074178782,-0.037322058
chr21,44555000,44560000,0.164920889,0.07128406,-0.045084476
chr21,44560000,44565000,0.174188527,0.069385702,-0.052532203
chr21,44565000,44570000,0.1696689,0.06990094,-0.05408578
chr21,44570000,44575000,0.162790408,0.073773074,-0.053614735
chr21,44575000,44580000,0.151875924,0.075118051,-0.053117449
chr21,44580000,44585000,0.153390391,0.076151488,-0.056172637
chr21,44585000,44590000,0.151560865,0.075478345,-0.060930773
chr21,44590000,44595000,0.151108453,0.074905186,-0.064114132
chr21,44595000,44600000,0.144485285,0.073523401,-0.066355048
chr21,44600000,44605000,0.14184347,0.072907817,-0.067104752
chr21,44605000,44610000,0.140152206,0.072349435,-0.06780552
chr21,44610000,44615000,0.140354029,0.071388835,-0.069317781
chr21,44615000,44620000,0.145642997,0.0698461,-0.071949131
chr21,44620000,44625000,0.153155613,0.068442379,-0.07495613
chr21,44625000,44630000,0.157620639,0.064787797,-0.070873172
chr21,44630000,44635000,0.154604149,0.064760868,-0.069340154
chr21,44700000,44705000,0.152069169,0.064162297,-0.068899604
chr21,44710000,44715000,0.148142764,0.067668129,-0.073116824
chr21,44715000,44720000,0.146540882,0.067054978,-0.073950573
chr21,44720000,44725000,0.14124403,0.069636994,-0.07251283
chr21,44725000,44730000,0.138918919,0.069191363,-0.073375645
chr21,44730000,44735000,0.138500204,0.07247651,-0.072409617
chr21,44735000,44740000,0.142184867,0.071742443,-0.075341988
chr21,44740000,44745000,0.145036455,0.071506395,-0.077394474
chr21,44745000,44750000,0.144243868,0.0685395,-0.078154533
chr21,44750000,44755000,0.140581671,0.068202104,-0.076474816
chr21,44755000,44760000,0.138444709,0.0705023,-0.074194641
chr21,44760000,44765000,0.14322409,0.070010389,-0.076621822
chr21,44765000,44770000,0.143368589,0.070381547,-0.076146568
chr21,44770000,44775000,0.143276357,0.07078437,-0.075200738
chr21,44775000,44780000,0.137251142,0.072806286,-0.071672893
chr21,44780000,44785000,0.135394002,0.073828228,-0.070905376
chr21,44785000,44790000,0.133667973,0.073228236,-0.071286432
chr21,44790000,44795000,0.133044411,0.07207576,-0.07008952
chr21,44795000,44800000,0.133029347,0.071639663,-0.069965501
chr21,44800000,44805000,0.136252713,0.071217619,-0.071426818
chr21,44805000,44810000,0.136885864,0.072725997,-0.071700081
chr21,44810000,44815000,0.137698619,0.073799744,-0.072312671
chr21,44815000,44820000,0.13472008,0.075427641,-0.069804832
chr21,44820000,44825000,0.135001069,0.07691409,-0.069950859
chr21,44825000,44830000,0.135012819,0.076794437,-0.067064243
chr21,44830000,44835000,0.136240292,0.076107034,-0.067165284
chr21,44835000,44840000,0.136810834,0.073984144,-0.067524325
chr21,44840000,44845000,0.141538251,0.072682959,-0.072714627
chr21,44845000,44850000,0.142588778,0.072358842,-0.073923658
chr21,44850000,44855000,0.147493581,0.073978702,-0.076439106
chr21,44855000,44860000,0.147403037,0.073477507,-0.076703833
chr21,44860000,44865000,0.153206832,0.071617526,-0.079922219
chr21,44865000,44870000,0.151411706,0.069979444,-0.079147575
chr21,44870000,44875000,0.155988295,0.069911877,-0.079724032
chr21,44875000,44880000,0.15824626,0.067561832,-0.078440475
chr21,44880000,44885000,0.161833291,0.065996817,-0.081285571
chr21,44885000,44890000,0.163211575,0.064847407,-0.081610374
chr21,44890000,44895000,0.163632396,0.066963609,-0.08332172
chr21,44895000,44900000,0.168569401,0.0657123,-0.084225411
chr21,44900000,44905000,0.169305209,0.064658855,-0.085500414
chr21,44905000,44910000,0.170700694,0.06170346,-0.086370802
chr21,44910000,44915000,0.171224052,0.063212376,-0.08603085
chr21,44915000,44920000,0.172065293,0.062827633,-0.086518051
chr21,44920000,44925000,0.172197285,0.063330467,-0.086706178
chr21,44925000,44930000,0.1731398,0.060945704,-0.087458028
chr21,44930000,44935000,0.174531742,0.060787701,-0.086677335
chr21,44935000,44940000,0.177099128,0.061337041,-0.086245455
chr21,44940000,44945000,0.179286572,0.060884681,-0.084404228
chr21,44945000,44950000,0.180909398,0.060086108,-0.083765759
chr21,44950000,44955000,0.182993607,0.058025829,-0.080730485
chr21,44955000,44960000,0.183039266,0.057073903,-0.080904885
chr21,44960000,44965000,0.183281988,0.056048663,-0.074526628
chr21,44965000,44970000,0.182652693,0.056373931,-0.0754907
chr21,44970000,44975000,0.182525546,0.057687391,-0.074911564
chr21,44975000,44980000,0.18306067,0.058680042,-0.080183537
chr21,44980000,44985000,0.181918555,0.05837001,-0.081675114
chr21,44985000,44990000,0.181375884,0.057114799,-0.083137686
chr21,44990000,44995000,0.182593851,0.055405336,-0.079294997
chr21,44995000,4.50E+07,0.188903952,0.057530609,-0.074792055
chr21,4.50E+07,45005000,0.19168741,0.057901543,-0.068848827
chr21,45005000,45010000,0.195606148,0.059785795,-0.068565569
chr21,45010000,45015000,0.196150566,0.057912185,-0.066856941
chr21,45015000,45020000,0.199560258,0.060861269,-0.066724637
chr21,45020000,45025000,0.201416509,0.063859826,-0.065742658
chr21,45025000,45030000,0.201823883,0.066319432,-0.06571865
chr21,45030000,45035000,0.202923737,0.067175429,-0.065701821
chr21,45035000,45040000,0.203789599,0.067801978,-0.065070647
chr21,45040000,45045000,0.205042354,0.069744497,-0.064609166
chr21,45045000,45050000,0.207371087,0.071346806,-0.063668712
chr21,45050000,45055000,0.208050483,0.071693957,-0.063459904
chr21,45055000,45060000,0.208031259,0.072161264,-0.062477595
chr21,45060000,45065000,0.206871605,0.073779814,-0.059760621
chr21,45065000,45070000,0.206711125,0.075705761,-0.056574632
chr21,45070000,45075000,0.20792623,0.078070728,-0.052924517
chr21,45075000,45080000,0.209101112,0.078326582,-0.051109896
chr21,45080000,45085000,0.209946163,0.078020669,-0.050026378
chr21,45085000,45090000,0.208765057,0.078543354,-0.048285615
chr21,45090000,45095000,0.207546916,0.078004281,-0.047405624
chr21,45095000,45100000,0.206860249,0.078189785,-0.046076682
chr21,45100000,45105000,0.207298645,0.078429081,-0.045589641
chr21,45105000,45110000,0.209970834,0.07904172,-0.043561568
chr21,45110000,45115000,0.21030061,0.080451308,-0.041571237
chr21,45115000,45120000,0.212045638,0.079980448,-0.041213679
chr21,45120000,45125000,0.211620544,0.080193127,-0.041202802
chr21,45125000,45130000,0.212766062,0.07986885,-0.041264174
chr21,45130000,45135000,0.212206886,0.080053397,-0.040308623
chr21,45135000,45140000,0.211813913,0.079920807,-0.040039068
chr21,45140000,45145000,0.211364238,0.07881515,-0.040416144
chr21,45145000,45150000,0.211134062,0.079018692,-0.039505043
chr21,45150000,45155000,0.210443787,0.078725648,-0.039092849
chr21,45155000,45160000,0.210616525,0.08004926,-0.037183268
chr21,45160000,45165000,0.210259574,0.079664688,-0.03693569
chr21,45165000,45170000,0.209316454,0.080115052,-0.035790561
chr21,45170000,45175000,0.209552129,0.078816777,-0.036055034
chr21,45175000,45180000,0.21076237,0.079280405,-0.033612205
chr21,45180000,45185000,0.212519637,0.079112281,-0.032200383
chr21,45185000,45190000,0.211784263,0.079871714,-0.029998742
chr21,45190000,45195000,0.211034181,0.079424587,-0.02981336
chr21,45195000,45200000,0.208127196,0.078169449,-0.029791005
chr21,45200000,45205000,0.205513012,0.077343772,-0.027325967
chr21,45205000,45210000,0.203560855,0.076951486,-0.024529411
chr21,45210000,45215000,0.200254034,0.075672151,-0.020259377
chr21,45215000,45220000,0.197071574,0.073907005,-0.017965812
chr21,45220000,45225000,0.194143018,0.071184111,-0.014337853
chr21,45225000,45230000,0.193178738,0.070477687,-0.012230121
chr21,45230000,45235000,0.192481791,0.070030917,-0.010513064
chr21,45235000,45240000,0.191405876,0.070717707,-0.010157202
chr21,45240000,45245000,0.191825898,0.071401917,-0.009365895
chr21,45245000,45250000,0.191535603,0.071279836,-0.008118919
chr21,45250000,45255000,0.188694806,0.0696446,-0.00934776
chr21,45255000,45260000,0.187204932,0.068664652,-0.009049597
chr21,45260000,45265000,0.184313622,0.066593494,-0.011162997
chr21,45265000,45270000,0.184188243,0.065662215,-0.009949957
chr21,45270000,45275000,0.183194242,0.065102229,-0.010166577
chr21,45275000,45280000,0.182672329,0.065483895,-0.009752213
chr21,45280000,45285000,0.181373764,0.06533358,-0.010138824
chr21,45285000,45290000,0.180369587,0.0651402,-0.009602501
chr21,45290000,45295000,0.180958147,0.065821002,-0.008462817
chr21,45295000,45300000,0.180583199,0.065390965,-0.009468998
chr21,45300000,45305000,0.180377984,0.065120151,-0.010436718
chr21,45305000,45310000,0.179670194,0.065469316,-0.011602185
chr21,45310000,45315000,0.181910854,0.067477462,-0.009680018
chr21,45315000,45320000,0.182429752,0.068318804,-0.010107458
chr21,45320000,45325000,0.182069071,0.067183855,-0.010960879
chr21,45325000,45330000,0.180366924,0.065655756,-0.013731744
chr21,45330000,45335000,0.180599309,0.065190835,-0.013023755
chr21,45335000,45340000,0.180463836,0.064869441,-0.013213425
chr21,45340000,45345000,0.180071496,0.063664271,-0.01377654
chr21,45345000,45350000,0.178816947,0.062025047,-0.015483931
chr21,45350000,45355000,0.181158542,0.062693697,-0.013312656
chr21,45355000,45360000,0.18299209,0.063623648,-0.011209549
chr21,45360000,45365000,0.185852116,0.064649548,-0.00876204
chr21,45365000,45370000,0.183986537,0.062402985,-0.01089413
chr21,45370000,45375000,0.183602246,0.061860667,-0.011618302
chr21,45375000,45380000,0.182662046,0.060607297,-0.01232816
chr21,45380000,45385000,0.184711313,0.061899224,-0.010526707
chr21,45385000,45390000,0.186077924,0.062207796,-0.009911231
chr21,45390000,45395000,0.190825748,0.062834421,-0.009319682
chr21,45395000,45400000,0.19293883,0.062852293,-0.007820025
chr21,45400000,45405000,0.1974913,0.063822334,-0.006457617
chr21,45405000,45410000,0.198101793,0.063723217,-0.004321593
chr21,45410000,45415000,0.199287821,0.062554509,-0.003402793
chr21,45415000,45420000,0.200718492,0.060631265,-0.001240393
chr21,45420000,45425000,0.199636193,0.058533454,-0.001190138
chr21,45425000,45430000,0.202487046,0.058238647,-0.000339269
chr21,45430000,45435000,0.201884896,0.057248568,0.000404967
chr21,45435000,45440000,0.203607672,0.057043242,0.001962716
chr21,45440000,45445000,0.204993585,0.056170902,0.002436421
chr21,45445000,45450000,0.207400921,0.056866151,0.001913449
chr21,45450000,45455000,0.209886156,0.056268071,0.001724977
chr21,45455000,45460000,0.211043548,0.056137316,0.001971401
chr21,45460000,45465000,0.209745592,0.054426773,0.002936625
chr21,45465000,45470000,0.205198249,0.053459156,0.001588495
chr21,45470000,45475000,0.200655106,0.051462542,0.001799599
chr21,45475000,45480000,0.197093331,0.049802679,0.001069148
chr21,45480000,45485000,0.196938548,0.049070162,0.001669529
chr21,45485000,45490000,0.197186377,0.049019088,0.001440496
chr21,45490000,45495000,0.201176666,0.049850689,0.001337564
chr21,45495000,45500000,0.203898169,0.049763182,0.001562201
chr21,45500000,45505000,0.206895433,0.049185867,0.001293284
chr21,45505000,45510000,0.208381421,0.048638892,0.001183612
chr21,45510000,45515000,0.213567774,0.048911088,-0.001279825
chr21,45515000,45520000,0.217577905,0.049475631,-0.003630103
chr21,45520000,45525000,0.221563833,0.048613011,-0.006935948
chr21,45525000,45530000,0.222584909,0.047005483,-0.006905158
chr21,45530000,45535000,0.223506575,0.045275011,-0.007384328
chr21,45535000,45540000,0.222848725,0.043779172,-0.005655632
chr21,45540000,45545000,0.222943923,0.042146,-0.005498401
chr21,45545000,45550000,0.223104643,0.040389081,-0.005178434
chr21,45550000,45555000,0.222658987,0.037879283,-0.005825091
chr21,45555000,45560000,0.223327164,0.035891346,-0.007875035
chr21,45560000,45565000,0.223905103,0.033845489,-0.009013912
chr21,45565000,45570000,0.226897895,0.034593082,-0.012658398
chr21,45570000,45575000,0.228268117,0.034580847,-0.013236007
chr21,45575000,45580000,0.229804762,0.035061874,-0.014404898
chr21,45580000,45585000,0.230767107,0.034467051,-0.013975062
chr21,45585000,45590000,0.231691532,0.033785,-0.015219133
chr21,45590000,45595000,0.233140886,0.034986359,-0.018318939
chr21,45595000,45600000,0.232968242,0.034450683,-0.019263755
chr21,45600000,45605000,0.233417038,0.034499432,-0.018955917
chr21,45605000,45610000,0.232170027,0.032483756,-0.016579752
chr21,45610000,45615000,0.231862325,0.032387603,-0.014531012
chr21,45615000,45620000,0.231771093,0.033373276,-0.015051457
chr21,45620000,45625000,0.232946318,0.035132406,-0.01662627
chr21,45625000,45630000,0.233835636,0.03526607,-0.018874184
chr21,45630000,45635000,0.233862684,0.034829022,-0.018627649
chr21,45635000,45640000,0.233618592,0.033938434,-0.017382919
chr21,45640000,45645000,0.233319784,0.033943668,-0.016514806
chr21,45645000,45650000,0.233483737,0.034255704,-0.015352179
chr21,45650000,45655000,0.232872956,0.033750814,-0.014411314
chr21,45655000,45660000,0.232343801,0.033386749,-0.013674366
chr21,45660000,45665000,0.23190537,0.03305352,-0.014381655
chr21,45665000,45670000,0.230807989,0.032641087,-0.013859533
chr21,45670000,45675000,0.229692092,0.03239431,-0.011921746
chr21,45675000,45680000,0.227766628,0.031527677,-0.010709652
chr21,45680000,45685000,0.227080703,0.03163097,-0.010304356
chr21,45685000,45690000,0.225354018,0.031199264,-0.010382657
chr21,45690000,45695000,0.225809227,0.032113961,-0.013239
chr21,45695000,45700000,0.22535435,0.031952295,-0.014046551
chr21,45700000,45705000,0.226203376,0.032207404,-0.016689273
chr21,45705000,45710000,0.225468316,0.031077118,-0.015638003
chr21,45710000,45715000,0.224705599,0.030351033,-0.016352219
chr21,45715000,45720000,0.225171884,0.030266714,-0.019244892
chr21,45720000,45725000,0.224126343,0.029095079,-0.0216337
chr21,45725000,45730000,0.224793713,0.027975309,-0.024987722
chr21,45730000,45735000,0.224169949,0.028178899,-0.027311852
chr21,45735000,45740000,0.224235929,0.027408202,-0.028602212
chr21,45740000,45745000,0.221881657,0.026402607,-0.030438988
chr21,45745000,45750000,0.21803848,0.021640819,-0.028357778
chr21,45750000,45755000,0.215804513,0.02039133,-0.030758899
chr21,45755000,45760000,0.215124774,0.019143404,-0.032537986
chr21,45760000,45765000,0.214463185,0.018917509,-0.035363987
chr21,45765000,45770000,0.212071605,0.016823495,-0.034510865
chr21,45770000,45775000,0.209269031,0.015658631,-0.035081031
chr21,45775000,45780000,0.207699551,0.014187935,-0.035212279
chr21,45780000,45785000,0.205594517,0.012946725,-0.03502751
chr21,45785000,45790000,0.20314761,0.011515211,-0.033662821
chr21,45790000,45795000,0.199273826,0.011824272,-0.033189231
chr21,45795000,45800000,0.19635412,0.011865757,-0.033012494
chr21,45800000,45805000,0.197833646,0.012327103,-0.034875047
chr21,45805000,45810000,0.201007316,0.014145055,-0.039178329
chr21,45810000,45815000,0.203409657,0.014932807,-0.041670768
chr21,45815000,45820000,0.202731571,0.017654775,-0.044435604
chr21,45820000,45825000,0.201461251,0.018187213,-0.044417063
chr21,45825000,45830000,0.200065947,0.020679344,-0.046916019
chr21,45830000,45835000,0.199994409,0.023659585,-0.048088607
chr21,45835000,45840000,0.200563925,0.023003896,-0.047558087
chr21,45840000,45845000,0.200334634,0.022380042,-0.045700159
chr21,45845000,45850000,0.200961274,0.019174091,-0.043998506
chr21,45850000,45855000,0.199867306,0.017252623,-0.042046865
chr21,45855000,45860000,0.201380436,0.015933345,-0.042716095
chr21,45860000,45865000,0.200795022,0.013501639,-0.041419465
chr21,45865000,45870000,0.201502096,0.016410674,-0.044656853
chr21,45870000,45875000,0.199579192,0.016052888,-0.042494675
chr21,45875000,45880000,0.199239927,0.017168058,-0.042733369
chr21,45880000,45885000,0.197301564,0.014350628,-0.039191225
chr21,45885000,45890000,0.19877223,0.014378161,-0.041196482
chr21,45890000,45895000,0.197545867,0.012757143,-0.039238462
chr21,45895000,45900000,0.199119129,0.013107521,-0.040486869
chr21,45900000,45905000,0.197768997,0.011942087,-0.03897552
chr21,45905000,45910000,0.196404547,0.01207864,-0.040083648
chr21,45910000,45915000,0.194909835,0.014756897,-0.042464645
chr21,45915000,45920000,0.193920148,0.015263295,-0.045475202
chr21,45920000,45925000,0.192588451,0.019084377,-0.04864121
chr21,45925000,45930000,0.190114923,0.015952669,-0.04806783
chr21,45930000,45935000,0.185932584,0.020823938,-0.046513691
chr21,45935000,45940000,0.184452173,0.019265224,-0.046163775
chr21,45940000,45945000,0.18063738,0.022020178,-0.043673386
chr21,45945000,45950000,0.180567129,0.0198983,-0.044281297
chr21,45950000,45955000,0.17802914,0.020087716,-0.042826279
chr21,45955000,45960000,0.177932742,0.021051181,-0.045106887
chr21,45960000,45965000,0.175467474,0.020739824,-0.042897391
chr21,45965000,45970000,0.174664898,0.021122392,-0.043084065
chr21,45970000,45975000,0.174480636,0.02292215,-0.042821077
chr21,45975000,45980000,0.174799252,0.023203386,-0.043625577
chr21,45980000,45985000,0.174917672,0.024925236,-0.04334884
chr21,45985000,45990000,0.173732611,0.02566554,-0.043235394
chr21,45990000,45995000,0.176090427,0.031296996,-0.041301443
chr21,45995000,4.60E+07,0.176445903,0.036887863,-0.036558702
chr21,4.60E+07,46005000,0.178450384,0.04090165,-0.030365587
chr21,46005000,46010000,0.179448911,0.043330522,-0.029760109
chr21,46010000,46015000,0.181241739,0.042837814,-0.02838562
chr21,46015000,46020000,0.183500859,0.04316194,-0.030148134
chr21,46020000,46025000,0.18348031,0.044723306,-0.028845337
chr21,46025000,46030000,0.183150863,0.047322053,-0.02986555
chr21,46030000,46035000,0.180439113,0.04680411,-0.026741222
chr21,46035000,46040000,0.17830343,0.046133176,-0.024851327
chr21,46040000,46045000,0.179086578,0.044857981,-0.024518229
chr21,46045000,46050000,0.179629175,0.04594051,-0.02479794
chr21,46050000,46055000,0.180983997,0.043950287,-0.02638654
chr21,46055000,46060000,0.179498473,0.044666642,-0.024318856
chr21,46060000,46065000,0.180009208,0.043876614,-0.025557974
chr21,46065000,46070000,0.178272795,0.044451999,-0.023362492
chr21,46070000,46075000,0.177951942,0.043962487,-0.021021834
chr21,46075000,46080000,0.177277995,0.043449727,-0.019899381
chr21,46080000,46085000,0.17870925,0.043498521,-0.020301905
chr21,46085000,46090000,0.181408907,0.042268279,-0.025514068
chr21,46090000,46095000,0.182867305,0.040687312,-0.025531528
chr21,46095000,46100000,0.185575752,0.041398729,-0.027930183
chr21,46100000,46105000,0.185575073,0.041562292,-0.027521463
chr21,46105000,46110000,0.186631665,0.043383556,-0.028083085
chr21,46110000,46115000,0.1856169,0.041936771,-0.027065601
chr21,46115000,46120000,0.186135837,0.041979735,-0.026188201
chr21,46120000,46125000,0.187121457,0.040426163,-0.026780682
chr21,46125000,46130000,0.189083706,0.039773662,-0.02763264
chr21,46130000,46135000,0.188106734,0.037505582,-0.025565702
chr21,46135000,46140000,0.189038134,0.03638895,-0.025561787
chr21,46140000,46145000,0.188334801,0.036329424,-0.024338139
chr21,46145000,46150000,0.191368954,0.036631094,-0.027107593
chr21,46150000,46155000,0.190938632,0.036664236,-0.026518338
chr21,46155000,46160000,0.191294936,0.035271962,-0.025288338
chr21,46160000,46165000,0.190575093,0.034420838,-0.022485353
chr21,46165000,46170000,0.19383205,0.032663629,-0.021438484
chr21,46170000,46175000,0.197878986,0.029310189,-0.020827591
chr21,46175000,46180000,0.201715737,0.025961552,-0.019784509
chr21,46180000,46185000,0.203272617,0.024189848,-0.018731614
chr21,46185000,46190000,0.204336312,0.022643339,-0.016124931
chr21,46190000,46195000,0.205128372,0.021748804,-0.015298514
chr21,46195000,46200000,0.204318666,0.019845544,-0.01211855
chr21,46200000,46205000,0.20550745,0.020439529,-0.013319941
chr21,46205000,46210000,0.208669275,0.019986223,-0.011713488
chr21,46210000,46215000,0.21290183,0.020280707,-0.011076902
chr21,46215000,46220000,0.215418964,0.018851488,-0.00587324
chr21,46220000,46225000,0.217361007,0.018690242,-0.004812969
chr21,46225000,46230000,0.216244063,0.017915374,-7.28E-05
chr21,46230000,46235000,0.215536944,0.017830594,0.002386994
chr21,46235000,46240000,0.211943889,0.01792569,0.008478086
chr21,46240000,46245000,0.212939372,0.017153436,0.009390354
chr21,46245000,46250000,0.215216942,0.018077895,0.007856746
chr21,46250000,46255000,0.218243193,0.017174909,0.005822434
chr21,46255000,46260000,0.219456788,0.01758193,0.003683334
chr21,46260000,46265000,0.217618269,0.016341814,0.005343717
chr21,46265000,46270000,0.218714056,0.016237007,0.004766494
chr21,46270000,46275000,0.219063793,0.01634175,0.006502399
chr21,46275000,46280000,0.221961379,0.01684766,0.004364054
chr21,46280000,46285000,0.220892922,0.016952388,0.006283501
chr21,46285000,46290000,0.221367802,0.017464311,0.005595419
chr21,46290000,46295000,0.220830838,0.017445612,0.005746338
chr21,46295000,46300000,0.221289157,0.017365615,0.004783475
chr21,46300000,46305000,0.222211629,0.017308959,0.004221512
chr21,46305000,46310000,0.222557639,0.017656449,0.004902716
chr21,46310000,46315000,0.220594611,0.018431852,0.005147717
chr21,46315000,46320000,0.219952945,0.019066175,0.004095336
chr21,46320000,46325000,0.219757549,0.019360779,0.003616913
chr21,46325000,46330000,0.221644672,0.020352373,0.000803631
chr21,46330000,46335000,0.221712637,0.021371529,0.000303652
chr21,46335000,46340000,0.22246118,0.022634751,-0.000828291
chr21,46340000,46345000,0.224420558,0.024650839,-0.00148798
chr21,46345000,46350000,0.226812431,0.028400579,-0.003098516
chr21,46350000,46355000,0.228848048,0.032463788,-0.002636844
chr21,46355000,46360000,0.231703743,0.037477376,-0.003371473
chr21,46360000,46365000,0.233172739,0.039652512,-0.000523614
chr21,46365000,46370000,0.234868811,0.043486048,-0.001170353
chr21,46370000,46375000,0.236217169,0.045650989,0.000368592
chr21,46375000,46380000,0.23636986,0.046975593,0.000581384
chr21,46380000,46385000,0.236740388,0.04714125,0.001287001
chr21,46385000,46390000,0.237384893,0.047991508,0.000638877
chr21,46390000,46395000,0.237800136,0.052241386,-0.003715458
chr21,46395000,46400000,0.238559026,0.054411287,-0.004597981
chr21,46400000,46405000,0.238628139,0.055269271,-0.003939233
chr21,46405000,46410000,0.238197359,0.057043319,-0.003849461
chr21,46410000,46415000,0.236461046,0.05955615,-0.006277948
chr21,46415000,46420000,0.235673765,0.061090415,-0.008785577
chr21,46420000,46425000,0.237308928,0.059910288,-0.00835991
chr21,46425000,46430000,0.239372102,0.058034515,-0.005726164
chr21,46430000,46435000,0.239714816,0.058354805,-0.006252081
chr21,46435000,46440000,0.240093843,0.058838134,-0.005177677
chr21,46440000,46445000,0.237594637,0.062634973,-0.008252342
chr21,46445000,46450000,0.237292513,0.064194932,-0.007194437
chr21,46450000,46455000,0.234074693,0.067630473,-0.009688428
chr21,46455000,46460000,0.235509858,0.066563539,-0.008352299
chr21,46460000,46465000,0.235229106,0.065840024,-0.008041847
chr21,46465000,46470000,0.238061624,0.062686435,-0.006300392
chr21,46470000,46475000,0.238910908,0.061771054,-0.0050649
chr21,46475000,46480000,0.240286786,0.061513347,-0.004100366
chr21,46480000,46485000,0.240507096,0.062312447,-0.004172083
chr21,46485000,46490000,0.24047364,0.063331707,-0.004112062
chr21,46490000,46495000,0.24020721,0.06334837,-0.002608856
chr21,46495000,46500000,0.239947396,0.063809639,-0.00061194
chr21,46500000,46505000,0.240237067,0.0628908,0.001403301
chr21,46505000,46510000,0.239470487,0.064141697,0.000775502
chr21,46510000,46515000,0.238741541,0.064906835,0.000553681
chr21,46515000,46520000,0.232407843,0.06752373,-0.003111239
chr21,46520000,46525000,0.230559939,0.068901361,-0.004334304
chr21,46525000,46530000,0.230260946,0.068521392,-0.004496772
chr21,46530000,46535000,0.234168372,0.068700477,-0.002785441
chr21,46535000,46540000,0.23590415,0.067713236,0.000736438
